date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,source_row_id
2026-04-26,2026,4,26,chokepoint17,Bohai Strait,20,91,24,0,31,135,166,502476,4217704,101943,0,844050,4822124,5666175,46722
2026-04-27,2026,4,27,chokepoint17,Bohai Strait,21,94,14,3,20,132,152,369725,5870772,50317,2792,201505,6293607,6495112,46723
2026-04-28,2026,4,28,chokepoint17,Bohai Strait,26,82,15,0,21,123,144,592688,4699748,44789,0,635632,5337226,5972859,46724
2026-04-29,2026,4,29,chokepoint17,Bohai Strait,14,93,22,1,36,130,166,405263,5049924,123628,3559,586751,5582375,6169127,46725
2026-04-30,2026,4,30,chokepoint17,Bohai Strait,18,97,21,1,19,137,156,333689,4503961,46938,1310,83708,4885899,4969608,46726
2026-04-01,2026,4,1,chokepoint18,Torres Strait,0,5,1,0,0,6,6,0,138701,574,0,0,139276,139276,48274
2026-04-02,2026,4,2,chokepoint18,Torres Strait,1,5,2,0,2,8,10,19932,116831,16487,0,7066,153251,160317,48275
2026-04-03,2026,4,3,chokepoint18,Torres Strait,1,5,0,0,2,6,8,25686,130631,0,0,61226,156317,217543,48276
2026-04-04,2026,4,4,chokepoint18,Torres Strait,2,3,2,1,3,8,11,52375,75831,8484,0,43847,136691,180538,48277
2026-04-05,2026,4,5,chokepoint18,Torres Strait,0,3,0,2,3,5,8,0,0,0,0,2781,0,2781,48278
2026-04-06,2026,4,6,chokepoint18,Torres Strait,1,3,1,0,0,5,5,9353,337181,1479,0,0,348013,348013,48279
2026-04-07,2026,4,7,chokepoint18,Torres Strait,2,6,3,1,2,12,14,39962,108176,2646,2521,0,153307,153307,48280
2026-04-08,2026,4,8,chokepoint18,Torres Strait,1,5,1,0,2,7,9,28315,77740,574,0,43202,106630,149833,48281
2026-04-09,2026,4,9,chokepoint18,Torres Strait,3,3,0,0,5,6,11,43401,74679,0,0,114845,118081,232926,48282
2026-04-10,2026,4,10,chokepoint18,Torres Strait,1,4,0,0,0,5,5,7822,114757,0,0,0,122580,122580,48283
2026-04-11,2026,4,11,chokepoint18,Torres Strait,2,4,1,1,1,8,9,34062,0,1983,3074,0,39120,39120,48284
2026-04-12,2026,4,12,chokepoint18,Torres Strait,2,8,2,0,3,12,15,59942,222868,2402,0,30409,285213,315623,48285
2026-04-13,2026,4,13,chokepoint18,Torres Strait,1,2,1,0,5,4,9,29344,33079,860,0,194986,63284,258271,48286
2026-04-14,2026,4,14,chokepoint18,Torres Strait,0,3,1,0,1,4,5,0,86286,4986,0,0,91273,91273,48287
2026-04-15,2026,4,15,chokepoint18,Torres Strait,0,1,2,0,3,3,6,0,84902,574,0,136591,85477,222069,48288
2026-04-16,2026,4,16,chokepoint18,Torres Strait,1,10,2,1,0,14,14,29090,397031,4146,3875,0,434144,434144,48289
2026-04-17,2026,4,17,chokepoint18,Torres Strait,5,4,0,0,4,9,13,95520,119510,0,0,117008,215031,332039,48290
2026-04-18,2026,4,18,chokepoint18,Torres Strait,1,4,1,1,3,7,10,25680,176512,1175,214,50760,203583,254343,48291
2026-04-19,2026,4,19,chokepoint18,Torres Strait,0,4,1,1,2,6,8,0,79079,3298,2523,111655,84901,196556,48292
2026-04-20,2026,4,20,chokepoint18,Torres Strait,3,8,1,0,4,12,16,68762,210343,2204,0,50015,281310,331326,48293
2026-04-21,2026,4,21,chokepoint18,Torres Strait,0,6,2,0,3,8,11,0,167438,464,0,53771,167903,221674,48294
2026-04-22,2026,4,22,chokepoint18,Torres Strait,1,3,1,0,3,5,8,27793,148735,574,0,41092,177103,218195,48295
2026-04-23,2026,4,23,chokepoint18,Torres Strait,1,2,1,0,2,4,6,31050,124647,7748,0,41663,163446,205110,48296
2026-04-24,2026,4,24,chokepoint18,Torres Strait,1,3,0,1,4,5,9,28366,0,0,0,39519,28366,67885,48297
2026-04-25,2026,4,25,chokepoint18,Torres Strait,2,2,1,0,2,5,7,24922,64841,1175,0,38911,90940,129852,48298
2026-04-26,2026,4,26,chokepoint18,Torres Strait,1,3,1,1,1,6,7,11550,56594,1987,0,48569,70131,118701,48299
2026-04-27,2026,4,27,chokepoint18,Torres Strait,2,6,1,0,4,9,13,48562,301613,2799,0,100239,352975,453214,48300
2026-04-28,2026,4,28,chokepoint18,Torres Strait,3,3,2,0,1,8,9,106368,103203,4716,0,38977,214288,253265,48301
2026-04-29,2026,4,29,chokepoint18,Torres Strait,2,5,1,0,2,8,10,6647,60200,574,0,123932,67422,191355,48302
2026-04-30,2026,4,30,chokepoint18,Torres Strait,0,4,1,0,2,5,7,0,82572,6982,0,0,89554,89554,48303
2026-04-01,2026,4,1,chokepoint19,Sunda Strait,4,9,5,3,6,21,27,152615,498721,18797,9880,330694,680014,1010708,52252
2026-04-02,2026,4,2,chokepoint19,Sunda Strait,5,20,7,0,12,32,44,117797,1502892,55498,0,462173,1676188,2138362,52253
2026-04-03,2026,4,3,chokepoint19,Sunda Strait,6,12,0,1,13,19,32,174344,738798,0,9053,193769,922196,1115965,52254
2026-04-04,2026,4,4,chokepoint19,Sunda Strait,6,8,2,2,12,18,30,170764,498487,895,8980,65718,679127,744845,52255
2026-04-05,2026,4,5,chokepoint19,Sunda Strait,3,10,7,0,13,20,33,127810,613200,56675,0,580595,797687,1378282,52256
2026-04-06,2026,4,6,chokepoint19,Sunda Strait,1,11,4,3,10,19,29,28153,1286452,14687,15558,246923,1344851,1591774,52257
2026-04-07,2026,4,7,chokepoint19,Sunda Strait,3,13,4,3,20,23,43,80911,984604,3720,11577,242344,1080814,1323158,52258
2026-04-08,2026,4,8,chokepoint19,Sunda Strait,3,16,3,2,13,24,37,68282,1124291,52863,11341,205004,1256778,1461782,52259
2026-04-09,2026,4,9,chokepoint19,Sunda Strait,2,10,5,1,13,18,31,52778,422490,40212,7346,378368,522827,901196,52260
2026-04-10,2026,4,10,chokepoint19,Sunda Strait,2,17,5,2,16,26,42,90534,1106697,7176,4215,668907,1208623,1877530,52261
2026-04-11,2026,4,11,chokepoint19,Sunda Strait,5,15,4,0,8,24,32,97531,824156,27830,0,46478,949518,995996,52262
2026-04-12,2026,4,12,chokepoint19,Sunda Strait,3,8,6,0,12,17,29,48516,724843,9576,0,265978,782936,1048914,52263
2026-04-13,2026,4,13,chokepoint19,Sunda Strait,5,10,1,0,12,16,28,132493,333474,1630,0,160559,467598,628157,52264
2026-04-14,2026,4,14,chokepoint19,Sunda Strait,0,17,6,4,11,27,38,0,995757,21661,4779,64098,1022198,1086297,52265
2026-04-15,2026,4,15,chokepoint19,Sunda Strait,1,15,3,5,8,24,32,53917,1680469,11060,20312,32378,1765760,1798138,52266
2026-04-16,2026,4,16,chokepoint19,Sunda Strait,2,13,3,0,17,18,35,42169,923658,9462,0,809165,975290,1784455,52267
2026-04-17,2026,4,17,chokepoint19,Sunda Strait,6,17,7,1,10,31,41,143121,1640216,29245,6203,158821,1818786,1977608,52268
2026-04-18,2026,4,18,chokepoint19,Sunda Strait,5,11,3,0,14,19,33,175401,1181112,16014,0,128646,1372527,1501174,52269
2026-04-19,2026,4,19,chokepoint19,Sunda Strait,3,13,3,1,18,20,38,85006,1098087,5608,2503,229819,1191206,1421025,52270
2026-04-20,2026,4,20,chokepoint19,Sunda Strait,2,15,4,1,13,22,35,44395,1670269,3958,0,509187,1718623,2227810,52271
2026-04-21,2026,4,21,chokepoint19,Sunda Strait,3,15,2,3,15,23,38,10666,1100911,0,9804,485488,1121381,1606870,52272
2026-04-22,2026,4,22,chokepoint19,Sunda Strait,3,14,6,2,9,25,34,122013,817015,7110,14926,319428,961065,1280493,52273
2026-04-23,2026,4,23,chokepoint19,Sunda Strait,3,13,1,0,9,17,26,163175,1148587,3558,0,503139,1315321,1818461,52274
2026-04-24,2026,4,24,chokepoint19,Sunda Strait,2,15,4,3,15,24,39,86581,1016274,13515,15366,36150,1131738,1167888,52275
2026-04-25,2026,4,25,chokepoint19,Sunda Strait,11,9,2,3,12,25,37,260019,1319342,1870,10266,804869,1591499,2396369,52276
2026-04-26,2026,4,26,chokepoint19,Sunda Strait,3,10,5,1,16,19,35,1373,525559,29274,0,223463,556207,779670,52277
2026-04-27,2026,4,27,chokepoint19,Sunda Strait,1,14,5,1,17,21,38,31619,709269,36782,0,341225,777671,1118896,52278
2026-04-28,2026,4,28,chokepoint19,Sunda Strait,5,13,3,0,10,21,31,136783,776962,1252,0,166157,914998,1081155,52279
2026-04-29,2026,4,29,chokepoint19,Sunda Strait,3,11,3,2,7,19,26,56084,624629,38337,0,29204,719051,748255,52280
2026-04-30,2026,4,30,chokepoint19,Sunda Strait,3,17,5,0,13,25,38,84373,1186459,45397,0,424122,1316230,1740353,52281
2026-04-01,2026,4,1,chokepoint20,Makassar Strait,4,29,7,0,4,40,44,28217,2087810,21476,0,61245,2137505,2198750,54630
2026-04-02,2026,4,2,chokepoint20,Makassar Strait,1,32,2,0,6,35,41,0,2214760,4133,0,89197,2218893,2308091,54631
2026-04-03,2026,4,3,chokepoint20,Makassar Strait,3,27,2,0,7,32,39,34405,1910265,1402,0,17587,1946072,1963660,54632
2026-04-04,2026,4,4,chokepoint20,Makassar Strait,3,28,1,1,4,33,37,38041,2544326,1471,0,10510,2583839,2594349,54633
2026-04-05,2026,4,5,chokepoint20,Makassar Strait,0,27,2,0,1,29,30,0,2185442,0,0,6946,2185442,2192388,54634
2026-04-06,2026,4,6,chokepoint20,Makassar Strait,0,38,1,0,5,39,44,0,3543776,1050,0,31850,3544826,3576676,54635
2026-04-07,2026,4,7,chokepoint20,Makassar Strait,1,26,2,2,5,31,36,4330,1539612,5639,4913,158872,1554496,1713368,54636
2026-04-08,2026,4,8,chokepoint20,Makassar Strait,0,34,1,0,2,35,37,0,2665165,0,0,5209,2665165,2670374,54637
2026-04-09,2026,4,9,chokepoint20,Makassar Strait,1,24,2,0,2,27,29,15543,2737404,18187,0,0,2771135,2771135,54638
2026-04-10,2026,4,10,chokepoint20,Makassar Strait,0,31,3,0,2,34,36,0,1833623,6299,0,81182,1839922,1921105,54639
2026-04-11,2026,4,11,chokepoint20,Makassar Strait,0,25,2,0,5,27,32,0,2060209,4791,0,250138,2065001,2315139,54640
2026-04-12,2026,4,12,chokepoint20,Makassar Strait,4,31,0,0,5,35,40,34931,2667135,0,0,4449,2702066,2706516,54641
2026-04-13,2026,4,13,chokepoint20,Makassar Strait,2,34,1,0,3,37,40,5415,2032831,6531,0,77481,2044777,2122259,54642
2026-04-14,2026,4,14,chokepoint20,Makassar Strait,0,32,0,0,4,32,36,0,2134622,0,0,40791,2134622,2175413,54643
2026-04-15,2026,4,15,chokepoint20,Makassar Strait,2,37,3,0,4,42,46,6557,1851771,18944,0,16589,1877273,1893863,54644
2026-04-16,2026,4,16,chokepoint20,Makassar Strait,1,37,3,0,3,41,44,12227,3863334,6743,0,4638,3882305,3886943,54645
2026-04-17,2026,4,17,chokepoint20,Makassar Strait,0,41,2,0,5,43,48,0,1519924,18265,0,13113,1538190,1551303,54646
2026-04-18,2026,4,18,chokepoint20,Makassar Strait,0,30,3,0,4,33,37,0,1867989,14419,0,6511,1882409,1888920,54647
2026-04-19,2026,4,19,chokepoint20,Makassar Strait,1,27,1,0,4,29,33,13473,2189186,0,0,5857,2202659,2208517,54648
2026-04-20,2026,4,20,chokepoint20,Makassar Strait,0,36,1,0,3,37,40,0,2130059,3538,0,3982,2133598,2137580,54649
2026-04-21,2026,4,21,chokepoint20,Makassar Strait,3,30,1,1,7,35,42,27482,1649362,2953,0,6968,1679798,1686766,54650
2026-04-22,2026,4,22,chokepoint20,Makassar Strait,1,38,1,0,3,40,43,3735,2251137,5639,0,0,2260512,2260512,54651
